conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.8622E+18,Thu Nov 28 18:15:07 +0000 2024,21,Malem2 lagi burnout bgt sama tugas kuliah. Liat ini nangis banget Serilet itu emang boleh ya https://t.co/PIc4HQcLbS,1.8622E+18,https://pbs.twimg.com/ext_tw_video_thumb/1862198518804258816/pu/img/vFZLCd9BIiw0Jdvn.jpg,,in,,0,3,1,https://x.com/undefined/status/1862198553625731390,99433999,
1.85733E+18,Sun Nov 17 07:44:47 +0000 2024,38,@justanono @shrlooji @GRHSUN Emang lu gak pernah ngerasa burnout stress anxiety atau mental issue lain tentang kerjaan kah? Atau belum kerja? Kalaupun belum kerja pasti ngerti dong rasa nya stress sama tugas kuliah/sekolah yang jurusan nya emang udah kita pilih tapi dalam proses nya pasti ada aja yg berat,1.85805E+18,,justanono,in,,0,0,0,https://x.com/undefined/status/1858053658228961578,1.11275E+18,
1.85594E+18,Mon Nov 11 12:00:39 +0000 2024,8, apakah ini aku lagi ngalamin burnout? Soalnya akhir2 ini emang lagi banyak pikiran banyak masalah dan stress tugas kuliah. Ngaruh kah? https://t.co/8uBEv0tmt1,1.85594E+18,https://pbs.twimg.com/media/GcGi-bIXMAAbwyM.jpg,,in,,2,1,1,https://x.com/undefined/status/1855943719028957301,1.33165E+18,
1.85457E+18,Thu Nov 07 16:43:27 +0000 2024,6,Rindu dgn ayyis terobati karena baru bisa nntn juga krn kuota habis dan jadwal kuliah lg padet²ny tugas ujian blm lgi burnout sama ujian presentasi but at least i'm feeling happy right now because of ayyis &lt;3 I Love You Ayyis &lt;3 Always stay with us ya (even not forever),1.85457E+18,,,in,,0,0,0,https://x.com/undefined/status/1854565337293111435,1.73826E+18,
1.85372E+18,Tue Nov 05 08:56:52 +0000 2024,140,lagi burnout karena sesi 3 belum selesai ditambah udh mulai sesi 4. trus nyambat ke temen malah responnya bukannya ut gampang ya? coba deh km kuliah di univ aku wah susah banget sampe begadang semaleman gurl?? kalian kalo jadi aku responnya gmn deh? ,1.85372E+18,,,in,,9,23,9,https://x.com/undefined/status/1853723144013676604,7.39463E+17,
1.8536E+18,Tue Nov 05 00:49:25 +0000 2024,4,Gue gatau klo kuliah di arsi bisa se burnout ini,1.8536E+18,,,in,,0,0,2,https://x.com/undefined/status/1853600472088920083,1.66999E+18,
1.85217E+18,Fri Nov 01 02:23:19 +0000 2024,6,potret diri burnout setelah mati2an belajar dan berprestasi selama sekolah 12 tahun + kuliah 4 tahun:,1.85217E+18,,,in,,0,1,1,https://x.com/undefined/status/1852174549993034098,2284762166,
1.85164E+18,Wed Oct 30 15:09:25 +0000 2024,39,1. gyunya papa si jagoan huhu 2. inggu ndud pinter banget tp suka burnout sendiri 3. anak cantik ipk 3.9 stabil 4. gyunya papi yg penting kkm (males) 5. igu :') jaman sma lebih aktif main askfm daripada sekolah jaman kuliah lebih aktif nongki daripada bljr....,1.85164E+18,,,in,,0,3,1,https://x.com/undefined/status/1851642571833115063,7.5989E+17,
1.85073E+18,Mon Oct 28 06:24:46 +0000 2024,71,@collegemfs Riil nder dlu semasa kuliah nilai bagus tugas aman tapi pas skripsi ampunn burnout sampe gak mau gerak nangis tiba2 malas buka laptop (lebih ke takut trus ngehindar sih),1.85079E+18,,collegemfs,in,,0,2,3,https://x.com/undefined/status/1850785763396624824,1.0452E+18,
1.84649E+18,Wed Oct 16 09:57:15 +0000 2024,1,frenn mo nanya dong ke cewek-cewek kalau kalian lagi burnout sama tugas kuliah kalian bakal seneng kalau cowok kalian ngapain yaa?,1.84649E+18,,,in,,0,8,0,https://x.com/undefined/status/1846490583243915539,773303983,
